allele	layer	assay_id	region_label	assay_type	cell_type	ref_value	alt_value	raw_score	quantile_score	ref_signal_percentile	note	focus_cell_type
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	CYB561D1 (exons)	RNA	MCF 10A	0.000417372503087724	0.00041636405750231044	-0.0007117426806779489		0.3189		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	AMIGO1 (exons)	RNA	MCF 10A	0.03168475300821726	0.031682016135514725	-8.373896216650285e-05		0.6406		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	WDR47 (exons)	RNA	MCF 10A	0.5590816431319551	0.5593777340760053	0.0005285170653493702		0.8268		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GPR61 (exons)	RNA	MCF 10A	0.011352499608805472	0.011328458446728357	-0.0019481553047217266	-0.8462000000000001	0.5768		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GNAI3 (exons)	RNA	MCF 10A	0.00023188952523565582	0.00023173932285023844	-0.00012193588796477115		0.2656		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GNAT2 (exons)	RNA	MCF 10A	0.0015763773057156146	0.0015801751263211713	0.0014730079223689452	0.7709999999999999	0.4263		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	AMPD2 (exons)	RNA	MCF 10A	0.0007190909221684462	0.0007189607797662577	-7.57070652412778e-05		0.3663		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	CLCC1 (exons)	RNA	MCF 10A	0.399486276709727	0.3995500178068346	0.00015914658968264856		0.7944		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GPSM2 (exons)	RNA	MCF 10A	0.22294444460557103	0.22303118893367038	0.0003872725330982232		0.7531		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	AKNAD1 (exons)	RNA	MCF 10A	0.0017736616081058098	0.0017780051773111222	0.0015647805459093477	0.7866	0.4359		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GSTM4 (exons)	RNA	MCF 10A	5.2656468683831984e-05	5.2437473532498606e-05	-0.00020806211801927406		0.1596		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GSTM2 (exons)	RNA	MCF 10A	1.8857450589539077e-06	1.8825272060482688e-06	-3.211801434431879e-06		0.0351		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GSTM1 (exons)	RNA	MCF 10A	4.7961224643441265e-06	4.783304701983172e-06	-1.275666160566498e-05		0.0572		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GSTM3 (exons)	RNA	MCF 10A	0.2266469064584034	0.22716728431808986	0.0022832904121688623	0.875	0.7546		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	GSTM5 (exons)	RNA	MCF 10A	2.441215500263445e-06	2.4308262861154264e-06	-1.0363967307264624e-05		0.0404		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	EPS8L3 (exons)	RNA	MCF 10A	0.00031192242246610443	0.00031118660093025567	-0.000561030097175624		0.2916		MCF 10A
alt_1	gene_expression	RNA_SEQ/EFO:0001200 total RNA-seq/-	STXBP3 (exons)	RNA	MCF 10A	0.00017837369917205473	0.00017845577562734978	6.96498887219448e-05		0.2432		MCF 10A
alt_1	tf_binding	CHIP_TF/EFO:0001200 TF ChIP-seq CTCF/.		CHIP	MCF 10A	294.0	289.0	-0.024662054234269072	0.8761	0.7433		MCF 10A
alt_1	splicing	SPLICE_SITE_USAGE/usage_EFO:0001200 total RNA-seq/+		SPLICE_SITES	MCF 10A	0.007361471652984619	0.005992889404296875	-0.0019613508337400416	0.8753	0.8776		MCF 10A
alt_1	splicing	SPLICE_SITE_USAGE/usage_EFO:0001200 total RNA-seq/-		SPLICE_SITES	MCF 10A	0.0012763366103172302	0.0012671933509409428	-1.3174180498432313e-05		0.7051		MCF 10A
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	variant site	CAGE	amniotic epithelial cell	83.717041015625	54.60740661621094	-0.6073751447758432	0.9959	0.9466		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	SORT1 TSS	CAGE	amniotic epithelial cell	5.856239318847656	5.912666320800781	0.011824819453814793	0.5955	0.8792		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	PSRC1 TSS	CAGE	amniotic epithelial cell	35.79237365722656	35.62590026855469	-0.006542533106261236	0.4618	0.9322		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	CELSR2 TSS	CAGE	amniotic epithelial cell	1016.3394165039062	989.0355224609375	-0.03924889294544334	0.8184	0.9701		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	MYBPHL TSS	CAGE	amniotic epithelial cell	0.22252178192138672	0.22210168838500977	-0.000495836577671777		0.4929		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	SARS1 TSS	CAGE	amniotic epithelial cell	17727.17578125	17734.716796875	0.0006135472007457703		0.9987		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	ELAPOR1 TSS	CAGE	amniotic epithelial cell	105.51532745361328	105.80288696289062	0.0038895968675066203	0.3463	0.949		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	PSMA5 TSS	CAGE	amniotic epithelial cell	41.74736785888672	41.63182067871094	-0.003904919886343674	0.3471	0.9355		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	CFAP276 TSS	CAGE	amniotic epithelial cell	32.76818084716797	32.823020935058594	0.0023410603189846827	0.2447	0.9297		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	TMEM167B TSS	CAGE	amniotic epithelial cell	3392.603271484375	3402.60107421875	0.00424403625162403	0.3666	0.9852		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	SYPL2 TSS	CAGE	amniotic epithelial cell	96.82648468017578	97.33402252197266	0.007465559421838615	0.4922	0.9481		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	TAF13 TSS	CAGE	amniotic epithelial cell	32.140777587890625	32.09474182128906	-0.0020054370665906936	0.2201	0.9292		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	ATXN7L2 TSS	CAGE	amniotic epithelial cell	755.4761962890625	751.9111328125	-0.0068150949239721365	0.4691	0.9667		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	CYB561D1 TSS	CAGE	amniotic epithelial cell	1050.8524169921875	1055.4320068359375	0.006267619182358833	0.4481	0.9702		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	AMIGO1 TSS	CAGE	amniotic epithelial cell	1.528660774230957	1.5305671691894531	0.0010872594449311429	0.1374	0.8242		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	WDR47 TSS	CAGE	amniotic epithelial cell	3.4675655364990234	3.4758682250976562	0.0026786693853224418	0.2718	0.8626		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GPR61 TSS	CAGE	amniotic epithelial cell	7.9490203857421875	7.9408416748046875	-0.0013191143109435542	0.1629	0.8896		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GNAI3 TSS	CAGE	amniotic epithelial cell	10494.66796875	10482.52734375	-0.0016697705679484065	0.1916	0.9972		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GNAT2 TSS	CAGE	amniotic epithelial cell	1656.913330078125	1664.967041015625	0.006991269402668337	0.478	0.9755		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	AMPD2 TSS	CAGE	amniotic epithelial cell	2279.530517578125	2288.73388671875	0.005810461624061761	0.434	0.9802		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	CLCC1 TSS	CAGE	amniotic epithelial cell	16.289520263671875	16.308204650878906	0.0015582455466522387	0.1817	0.9117		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GPSM2 TSS	CAGE	amniotic epithelial cell	2110.64453125	2107.89208984375	-0.0018817200212130952	0.2104	0.9793		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	AKNAD1 TSS	CAGE	amniotic epithelial cell	5.128203392028809	5.1513566970825195	0.005440455150427898	0.4176	0.874		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GSTM4 TSS	CAGE	amniotic epithelial cell	3779.14599609375	3794.2724609375	0.0057615047785786215	0.4305	0.9864		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GSTM2 TSS	CAGE	amniotic epithelial cell	3068.483642578125	3074.635009765625	0.0028883249949655555	0.2856	0.984		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GSTM1 TSS	CAGE	amniotic epithelial cell	1249.9932861328125	1254.6763916015625	0.00539065913347027	0.4153	0.9718		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GSTM3 TSS	CAGE	amniotic epithelial cell	8.914566993713379	8.909395217895508	-0.0007527552176161611		0.8932		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	GSTM5 TSS	CAGE	amniotic epithelial cell	251.79022216796875	252.25869750976562	0.0026711537923870417	0.2711	0.9565		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/+	EPS8L3 TSS	CAGE	amniotic epithelial cell	0.7032968997955322	0.7057006359100342	0.0020345328563023367	0.2218	0.7574		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	variant site	CAGE	amniotic epithelial cell	21.866416931152344	17.4945068359375	-0.30613348848820604	0.9872	0.9154		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	SORT1 TSS	CAGE	amniotic epithelial cell	2860.2998046875	2885.891845703125	0.012846389564109518	0.6136	0.9832		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	PSRC1 TSS	CAGE	amniotic epithelial cell	1780.9046630859375	1801.322265625	0.0164368457380603	0.661	0.9768		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	CELSR2 TSS	CAGE	amniotic epithelial cell	4.261613845825195	4.19398307800293	-0.01866405808788375	0.6902	0.8662		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	MYBPHL TSS	CAGE	amniotic epithelial cell	13.081989288330078	13.00515365600586	-0.007893338418820573	0.5096	0.9006		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	SARS1 TSS	CAGE	amniotic epithelial cell	40.1783447265625	40.17792510986328	-1.4701465528903257e-05		0.9314		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	ELAPOR1 TSS	CAGE	amniotic epithelial cell	1.5247325897216797	1.5272893905639648	0.001460280349147231	0.1788	0.8202		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	PSMA5 TSS	CAGE	amniotic epithelial cell	9055.333984375	9069.6162109375	0.0022733997143820103	0.247	0.996		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	CFAP276 TSS	CAGE	amniotic epithelial cell	13.602360725402832	13.59726333618164	-0.0005037036237238805		0.9017		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	TMEM167B TSS	CAGE	amniotic epithelial cell	229.192626953125	230.2717742919922	0.006747577269339256	0.4811	0.9552		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	SYPL2 TSS	CAGE	amniotic epithelial cell	2.00557279586792	2.0099339485168457	0.0020918651308542324	0.2322	0.8324		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	TAF13 TSS	CAGE	amniotic epithelial cell	3315.42431640625	3331.279296875	0.006880723336451332	0.4843	0.9852		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	ATXN7L2 TSS	CAGE	amniotic epithelial cell	9.96630859375	9.957725524902344	-0.0011296052020100778	0.1492	0.8925		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	CYB561D1 TSS	CAGE	amniotic epithelial cell	14.277244567871094	14.263652801513672	-0.0012840994799960623	0.1613	0.9031		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	AMIGO1 TSS	CAGE	amniotic epithelial cell	223.51744079589844	221.80899047851562	-0.011020072200233098	0.5812	0.9547		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	WDR47 TSS	CAGE	amniotic epithelial cell	1954.9276123046875	1968.3662109375	0.009878432660373916	0.5556	0.978		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GPR61 TSS	CAGE	amniotic epithelial cell	0.08657115697860718	0.0863499641418457	-0.0002937187242338625		0.1735		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GNAI3 TSS	CAGE	amniotic epithelial cell	215.44174194335938	218.21142578125	0.018344239270009718	0.6856	0.9541		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GNAT2 TSS	CAGE	amniotic epithelial cell	27.523483276367188	27.736452102661133	0.010731779011179506	0.5736	0.9235		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	AMPD2 TSS	CAGE	amniotic epithelial cell	42.37811279296875	42.284820556640625	-0.003106109924792986	0.3067	0.9329		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	CLCC1 TSS	CAGE	amniotic epithelial cell	2908.702392578125	2915.315673828125	0.003275290962892748	0.3201	0.9833		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GPSM2 TSS	CAGE	amniotic epithelial cell	20.635303497314453	20.479068756103516	-0.01045591347796945	0.5689	0.9143		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	AKNAD1 TSS	CAGE	amniotic epithelial cell	4.548393249511719	4.5345001220703125	-0.003617025967702094	0.3361	0.8678		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GSTM4 TSS	CAGE	amniotic epithelial cell	44.75355529785156	44.9281005859375	0.005493267401049063	0.4277	0.9335		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GSTM2 TSS	CAGE	amniotic epithelial cell	3.513011932373047	3.5178842544555664	0.00155671717239774	0.1876	0.8579		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GSTM1 TSS	CAGE	amniotic epithelial cell	5.386293411254883	5.3994293212890625	0.002964418880045227	0.2981	0.8739		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GSTM3 TSS	CAGE	amniotic epithelial cell	3907.701416015625	3907.1767578125	-0.00019366344776390357		0.9873		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	GSTM5 TSS	CAGE	amniotic epithelial cell	2.0058484077453613	2.003237724304199	-0.0012535750721828904	0.1581	0.8324		amniotic epithelial cell
alt_1	tss_activity	CAGE/hCAGE CL:0002536/-	EPS8L3 TSS	CAGE	amniotic epithelial cell	90.21984100341797	90.24439239501953	0.00038824234716639764		0.9451		amniotic epithelial cell
alt_1	chromatin_accessibility	DNASE/CL:0002536 DNase-seq/.		DNASE	amniotic epithelial cell	53.01054763793945	401.4700622558594	2.8975683906876433	0.9997	0.8413		amniotic epithelial cell
